Customer ID,App Version,Device Type,Pages Visited,Time Spent on Each Page (in minutes),Date & Time of Login,"Clicks (Product searches, transactions initiated)",Session Duration (in minutes)
c579f51b-5b53-44c1-8e9e-fcc32f63d831,2.0.0,Tablet,"['checkout', 'help', 'contact', 'about', 'profile']","[4.89, 3.07, 4.1, 3.02, 1.43]",2025-02-03 15:32:32,7,13.02
16b8c908-3330-495f-aa80-c49d82ac6268,1.2.0,Tablet,"['help', 'products', 'profile', 'login']","[1.95, 3.73, 1.54, 3.95]",2025-02-02 16:57:55,4,10.62
f37c71ec-9ef4-473e-8cd1-0664e31084b3,2.0.0,Tablet,"['about', 'login', 'products', 'settings']","[1.44, 2.16, 1.48, 3.68]",2025-02-01 09:12:56,10,14.19
c0a4ae24-b639-401f-a49c-11551431b29b,1.2.0,Mobile,"['login', 'about', 'home', 'cart']","[3.59, 1.67, 2.07, 1.21]",2025-02-02 11:31:26,6,29.56
7976aaa2-61fe-44a1-83af-beeac6734245,2.1.0,Tablet,"['profile', 'login', 'cart']","[1.8, 1.16, 3.36]",2025-02-02 16:58:21,2,25.54
1630d7a7-15d8-4bdb-98c5-5428b918e1ce,2.0.0,Mobile,"['products', 'cart', 'checkout', 'help']","[2.38, 3.14, 2.77, 1.81]",2025-02-02 22:59:43,8,22.15
f0faaada-7feb-4449-9178-0db62d767672,2.1.0,Desktop,"['cart', 'home']","[3.76, 2.73]",2025-02-03 14:50:37,2,15.94
58d3c2aa-67cc-45b7-b486-25982ce5d168,1.0.0,Mobile,"['contact', 'cart']","[4.75, 3.48]",2025-02-01 09:34:32,5,24.07
795f9b48-c5ef-4a39-819b-4d765532f107,2.1.0,Tablet,"['checkout', 'home', 'contact', 'products', 'about']","[1.04, 4.69, 1.93, 3.57, 3.17]",2025-02-03 12:01:25,9,5.37
8ba50ed6-c672-4821-9a58-45598f33b01e,2.1.0,Tablet,['contact'],[4.84],2025-02-02 07:23:35,1,13.43
3c4bd916-7136-48f1-bc1f-faac65c1541f,1.0.0,Desktop,"['products', 'cart', 'about']","[4.99, 4.85, 1.85]",2025-02-03 11:21:38,5,28.94
7784ccb6-48b4-43fc-8805-bef9710cbb9a,1.2.0,Mobile,"['about', 'contact', 'login', 'cart', 'profile']","[3.87, 2.78, 1.77, 3.92, 1.44]",2025-02-02 20:53:24,1,18.27
2e87ecee-802d-469f-afa4-c46906774278,1.1.0,Mobile,"['help', 'home']","[3.43, 2.38]",2025-02-02 01:55:50,10,11.4
4925891a-e75f-4ebd-913a-24de5a5f96db,1.1.0,Desktop,['help'],[1.04],2025-02-01 09:16:13,1,6.07
b3244c54-bd54-41d4-97a3-8c96994467e2,1.1.0,Desktop,"['home', 'checkout', 'settings']","[3.71, 1.04, 2.43]",2025-02-01 12:40:38,6,12.91
7d6b5e75-910d-4441-b8b9-115b31457f8d,1.2.0,Tablet,"['home', 'profile', 'login', 'checkout', 'about']","[3.39, 3.02, 4.09, 4.35, 4.75]",2025-02-01 10:19:41,10,11.88
5a94a798-6983-45f4-85a1-0f981f35d005,1.0.0,Desktop,"['login', 'profile', 'contact']","[1.43, 4.37, 4.85]",2025-02-01 15:51:12,1,15.28
d90eb98e-8c7e-4dca-aad1-9df02dba45e9,2.1.0,Desktop,"['profile', 'products']","[2.79, 3.03]",2025-02-02 07:35:51,2,16.2
f1bba0df-1c6d-49a4-a3a5-683337ab44fc,2.1.0,Mobile,"['cart', 'home', 'about', 'products']","[2.38, 4.77, 2.08, 1.78]",2025-02-02 14:52:33,7,6.39
88f37b6f-6e7b-4924-b72b-9c2419f55727,2.1.0,Tablet,"['cart', 'login']","[3.75, 3.12]",2025-02-02 02:09:02,8,9.41
3e8fe970-b894-40f5-bcd5-6744c7809c9f,1.1.0,Mobile,"['home', 'contact', 'cart']","[1.5, 3.35, 2.5]",2025-02-03 22:24:19,4,12.54
5adec218-d939-46ec-99d0-d3b7b24a286d,2.1.0,Tablet,"['contact', 'checkout']","[3.86, 1.56]",2025-02-01 09:54:55,6,23.91
aa0b80f4-2f00-49c8-9c7f-73966591f19d,1.0.0,Tablet,"['contact', 'home']","[2.88, 1.7]",2025-02-01 21:18:22,2,18.14
3ff76f6e-9ea5-4b9f-9712-4f67d4691cb7,2.1.0,Mobile,"['help', 'login', 'settings', 'products', 'cart']","[3.31, 2.7, 4.46, 2.82, 2.91]",2025-02-02 14:14:08,8,9.2
c912ff2e-2947-4f74-91cf-0e3d7dc9c7a9,1.2.0,Mobile,"['cart', 'help', 'login', 'products', 'home']","[4.24, 1.4, 4.49, 1.05, 1.79]",2025-02-02 14:46:16,3,24.47
f0991b04-c1d7-4993-a118-93ea4c24597a,2.0.0,Tablet,['checkout'],[3.51],2025-02-01 18:17:33,3,13.55
1b6333a7-b901-4d6c-aa5f-67822301399b,1.1.0,Mobile,"['settings', 'home']","[1.27, 2.39]",2025-02-01 02:31:28,5,5.82
796a4724-3c5a-4867-916c-ed5754cf276d,1.0.0,Tablet,"['login', 'help', 'checkout']","[4.22, 2.44, 4.96]",2025-02-02 20:59:29,10,29.68
b7fdbac7-0903-4a9a-a548-3f359a83618e,1.1.0,Mobile,"['home', 'products', 'contact', 'login']","[2.66, 1.13, 3.45, 1.71]",2025-02-02 12:18:35,1,16.17
8f85e11f-b663-4e9e-bec9-458cc949efb5,1.0.0,Desktop,"['home', 'settings', 'login', 'checkout', 'cart']","[4.73, 4.86, 4.34, 1.34, 3.08]",2025-02-02 14:59:30,4,22.28
3407fc4e-2c51-4784-8010-e26fe168b4cd,1.1.0,Mobile,"['profile', 'about', 'cart', 'login']","[4.85, 3.68, 4.06, 3.93]",2025-02-03 22:40:39,8,18.4
f277dead-b390-4f4b-a70a-cfe54a026e4d,2.1.0,Mobile,"['help', 'settings']","[1.65, 4.6]",2025-02-01 02:42:48,6,26.4
11ad31c0-37fb-42cc-8559-e5cbc4b6e37e,1.0.0,Mobile,"['help', 'checkout', 'login']","[4.95, 3.37, 2.88]",2025-02-02 19:38:16,8,18.25
aa2fe354-8521-426a-b787-7e5828cae1a4,2.0.0,Desktop,['profile'],[4.83],2025-02-02 14:55:00,3,18.27
e6dee0d1-ae90-472b-8b77-563ffc55a57e,1.2.0,Tablet,"['login', 'cart', 'profile', 'help', 'settings']","[1.87, 4.8, 4.69, 1.94, 3.93]",2025-02-02 17:05:32,1,6.34
e4f02f79-e286-4c4c-9604-9fab0cbe70e3,1.1.0,Tablet,"['home', 'settings', 'login', 'profile', 'help']","[1.54, 3.74, 1.09, 1.45, 1.87]",2025-02-03 13:53:09,4,20.84
ed5cd704-0fa1-4a58-8268-d50be0c0091f,2.1.0,Mobile,"['checkout', 'help', 'login', 'home', 'settings']","[4.64, 2.75, 4.8, 3.55, 4.34]",2025-02-01 00:32:01,5,12.52
397cd328-acdb-4495-9f6a-2a9040f7e865,2.1.0,Desktop,['login'],[4.7],2025-02-01 21:24:53,2,14.9
538c295b-cb7c-4ec1-bd7e-b80849e345f0,1.2.0,Mobile,"['login', 'settings', 'cart', 'profile', 'contact']","[2.66, 2.18, 4.27, 2.14, 3.4]",2025-02-01 01:10:49,2,20.49
ba240453-5eb9-4160-a334-8091bef4549b,1.2.0,Tablet,"['checkout', 'about', 'products', 'login']","[3.47, 4.43, 4.72, 1.33]",2025-02-02 17:50:47,3,13.26
adea1bf8-0039-446f-9577-96ac6f166776,1.2.0,Tablet,"['profile', 'products', 'login']","[1.84, 2.02, 4.72]",2025-02-03 21:52:08,2,21.71
7c6bfcc6-0b8f-43cb-80f0-f1cc86caf254,1.0.0,Desktop,['checkout'],[3.95],2025-02-02 02:11:16,8,24.62
a4cef561-eb47-41cc-bd16-800d3014a13f,1.0.0,Tablet,['home'],[3.11],2025-02-01 20:12:12,5,28.26
2a0d0813-32be-4a06-a971-56c5c84f3721,1.1.0,Tablet,['home'],[2.3],2025-02-01 09:04:32,5,6.25
3e88ed01-043d-4005-aff8-18f6ae213dbf,1.2.0,Tablet,"['help', 'login']","[1.96, 4.63]",2025-02-03 18:53:35,8,21.78
6658a579-60f4-4fae-a254-16ea9b3919fb,2.1.0,Mobile,"['home', 'products', 'login']","[2.57, 4.04, 1.89]",2025-02-02 14:24:08,8,7.74
28f0d58d-71c9-4809-afb0-d005caeac8f9,1.0.0,Desktop,"['help', 'cart']","[3.4, 3.05]",2025-02-01 13:54:53,3,6.94
9766685e-4f90-40a8-883d-a8a05b56dd60,2.1.0,Desktop,"['profile', 'settings', 'products', 'cart', 'login']","[1.59, 1.79, 3.68, 4.97, 2.25]",2025-02-03 12:22:57,3,10.56
b41d485b-3df4-42a5-9bf5-95edc803e1a4,1.0.0,Mobile,['contact'],[3.44],2025-02-01 05:13:51,8,29.27
add8b578-ffad-4167-b3da-f561179f2640,1.0.0,Tablet,"['products', 'about', 'settings']","[4.37, 2.9, 3.65]",2025-02-02 13:13:22,7,23.79
b3cc7b88-154e-4f2d-95a3-05102e773656,2.1.0,Tablet,"['checkout', 'contact']","[3.56, 1.99]",2025-02-01 16:19:12,6,22.05
e43e7e13-844b-462f-81b3-8d4bd7ff07f1,2.1.0,Mobile,"['checkout', 'settings', 'cart', 'login']","[2.32, 4.95, 1.96, 1.5]",2025-02-01 01:46:57,1,10.98
17629827-8891-474e-8e3b-677775dd0238,2.0.0,Desktop,"['products', 'help']","[2.72, 1.67]",2025-02-02 07:29:42,6,10.61
000f3ab0-67fb-4c20-b235-6d01c3f32d9c,1.1.0,Desktop,"['home', 'contact', 'checkout', 'login', 'products']","[4.51, 4.23, 3.7, 4.45, 2.32]",2025-02-01 13:20:43,3,12.24
23316790-dfbe-41b2-8c61-3a4d1cf3b788,2.0.0,Mobile,"['products', 'login', 'help', 'profile']","[1.77, 1.93, 3.33, 1.65]",2025-02-02 20:53:41,8,17.99
139bf043-b439-4bf3-aeec-c48df407a672,1.1.0,Tablet,"['profile', 'checkout', 'login', 'cart', 'contact']","[3.75, 1.85, 2.28, 3.66, 3.73]",2025-02-03 21:36:31,5,26.59
851c44a9-deef-4d19-ad3d-a00fc8796258,1.0.0,Tablet,"['home', 'settings']","[3.81, 2.46]",2025-02-01 05:12:04,4,23.16
64c9f692-279d-40df-ac59-aa5c8cf0be6e,1.2.0,Mobile,['login'],[3.13],2025-02-03 03:27:21,9,26.86
80e0ed4c-abbe-40fa-9e2b-6844f6aa41af,2.0.0,Tablet,"['login', 'about']","[2.9, 4.46]",2025-02-01 15:58:27,7,28.93
07665832-4135-4c90-9cd6-b2914133609d,1.0.0,Desktop,"['cart', 'products', 'help']","[1.67, 1.3, 3.35]",2025-02-02 06:13:23,3,21.63
aa737e9a-d0c1-4224-909e-e3e7313a3874,1.1.0,Desktop,"['login', 'products', 'help', 'checkout']","[4.06, 3.1, 4.72, 2.52]",2025-02-02 14:11:16,7,24.08
1471cfdf-e85b-450c-8359-ac05874145f2,1.1.0,Desktop,"['settings', 'profile']","[3.68, 3.93]",2025-02-03 00:55:13,8,24.39
3b6dd49d-f399-43bc-ad2c-a20724c08023,2.1.0,Desktop,"['products', 'help', 'settings', 'home', 'cart']","[2.63, 4.83, 3.06, 3.08, 2.57]",2025-02-03 14:42:08,2,25.12
eae41863-fc1d-48a1-bd1f-701a3916ef05,1.2.0,Tablet,['checkout'],[1.85],2025-02-02 01:52:56,4,16.91
300ff9dc-f4ba-447e-9e55-68ee25e95d60,2.1.0,Desktop,"['contact', 'profile', 'settings']","[4.75, 2.82, 1.48]",2025-02-01 07:38:23,3,8.8
11f52cd2-8a70-4a9f-8022-07e1a8566723,1.0.0,Tablet,['settings'],[2.17],2025-02-01 20:14:28,1,22.77
61ef2d9d-b934-46c7-9543-052ef18b4823,2.1.0,Tablet,"['login', 'checkout', 'contact', 'cart']","[4.23, 4.5, 3.24, 2.69]",2025-02-03 08:51:32,6,28.11
07f633c2-af1a-442e-8841-64a2472faa28,1.1.0,Mobile,"['home', 'cart', 'login', 'checkout', 'help']","[3.67, 2.51, 3.26, 4.26, 2.25]",2025-02-02 13:33:56,9,19.78
6302b6d7-9c41-46dc-9bdc-34b7a580ff37,2.1.0,Mobile,"['profile', 'home']","[4.96, 4.68]",2025-02-01 04:23:11,5,20.08
00f60cf6-449f-436e-a867-8fb592489565,1.2.0,Mobile,['about'],[3.3],2025-02-01 14:58:04,1,20.71
87db440a-6441-43d1-9818-a1e6abba791b,1.1.0,Mobile,"['checkout', 'about', 'help']","[2.51, 3.23, 2.7]",2025-02-02 14:24:16,9,10.43
bb096184-b86b-438c-9772-af9546bf1dd2,1.2.0,Desktop,"['contact', 'products', 'help', 'profile', 'cart']","[2.59, 2.79, 4.23, 1.39, 1.89]",2025-02-02 05:16:43,5,16.46
b138b6fd-e4e2-45b6-bfc8-71972025d8be,1.0.0,Desktop,"['contact', 'login', 'help']","[2.16, 2.28, 1.97]",2025-02-03 11:17:12,3,8.12
761ab773-07ed-4b93-9f93-27338c5b7905,1.2.0,Mobile,"['settings', 'profile']","[1.93, 4.53]",2025-02-01 22:46:57,7,28.57
3240f0c9-57b5-454a-b322-e7c8023c0a47,2.0.0,Mobile,"['about', 'home', 'login']","[1.15, 2.96, 4.73]",2025-02-02 10:36:01,9,19.06
280d1cde-49a4-439f-b1a9-2a975e54d850,1.0.0,Mobile,"['login', 'about']","[1.77, 3.88]",2025-02-02 14:48:26,6,29.87
79ff1d5d-fc77-4636-98be-aa3062372a4e,2.1.0,Desktop,"['login', 'settings', 'checkout', 'contact', 'profile']","[4.62, 1.55, 4.83, 1.52, 4.72]",2025-02-03 03:12:06,1,28.37
d3daab8c-1f83-446b-9641-f912b153088a,1.0.0,Tablet,"['settings', 'home', 'cart']","[3.58, 4.39, 2.63]",2025-02-02 09:23:04,7,16.73
4fce8b0b-8db7-49e3-a882-6e438259cc72,2.1.0,Tablet,"['settings', 'contact', 'about', 'products']","[3.89, 1.6, 1.24, 2.28]",2025-02-02 13:05:03,5,22.85
eb5ee33a-402e-47f3-96ba-1aa48dce7cb8,1.2.0,Mobile,"['checkout', 'contact']","[3.84, 1.15]",2025-02-02 14:09:41,10,10.56
453031b5-a7d9-4fd5-9131-c0065ea69346,1.2.0,Mobile,"['about', 'cart', 'contact']","[1.14, 4.59, 1.28]",2025-02-01 04:15:03,9,11.6
bf891f39-d908-4379-b293-7694aa391a15,2.0.0,Desktop,"['checkout', 'home', 'settings', 'login']","[2.43, 4.33, 3.29, 1.35]",2025-02-01 21:09:31,9,23.11
137c54e0-d392-4d68-ad9e-a958f7d945a7,1.1.0,Desktop,"['settings', 'products', 'checkout', 'login']","[2.05, 3.69, 1.34, 1.75]",2025-02-03 00:43:33,5,28.72
be45f3d1-4758-4c3a-bf58-e80766bbb7b2,1.1.0,Desktop,"['products', 'settings', 'help', 'contact']","[1.93, 3.96, 2.64, 1.83]",2025-02-03 14:40:38,3,20.1
a7b69192-f0ea-452c-aa35-4d665c0c4e7a,1.1.0,Tablet,"['contact', 'help', 'checkout']","[1.5, 2.14, 4.51]",2025-02-02 12:02:02,3,15.69
7abdf66d-7f20-41e2-ab2f-b27402ce2ed4,1.1.0,Mobile,['profile'],[1.49],2025-02-03 21:09:27,1,19.73
a0e1ab39-0ed7-4130-aa57-523317c035ae,2.0.0,Tablet,"['products', 'contact', 'home']","[4.2, 3.67, 1.15]",2025-02-03 10:07:43,1,6.22
97b48c4f-bced-4423-ba86-652c32889f14,1.2.0,Tablet,"['checkout', 'settings']","[1.39, 1.49]",2025-02-03 01:04:23,9,7.54
f427cea9-9393-4360-acda-6894a8fba0a2,1.2.0,Tablet,['checkout'],[3.89],2025-02-03 04:26:59,7,9.17
98e102fd-fde9-4345-bc11-97dcb0320c2c,2.1.0,Desktop,"['products', 'settings', 'cart']","[2.8, 4.34, 2.58]",2025-02-03 08:13:41,3,16.21
46d25e3d-de51-4208-a3a1-15b17d85d6a7,2.1.0,Tablet,"['cart', 'products']","[1.09, 4.06]",2025-02-03 19:59:27,10,27.46
9c0a67a1-2b05-4af5-b2f6-d2ddbd52e6de,1.0.0,Mobile,"['cart', 'settings', 'profile', 'about', 'home']","[2.18, 1.57, 1.7, 1.31, 3.87]",2025-02-02 21:24:36,2,9.67
d26200a5-f365-48ea-a1b9-559f08f23b98,2.1.0,Mobile,"['login', 'cart', 'checkout', 'contact']","[4.01, 3.89, 3.37, 2.31]",2025-02-02 09:01:50,9,5.87
45e7fdd7-fb62-4fa1-b21e-14fd6116908f,1.2.0,Tablet,"['about', 'checkout', 'products', 'cart']","[1.86, 3.43, 3.26, 2.88]",2025-02-03 14:28:23,3,29.89
5c8bf4e0-7b64-4073-bef1-a433162853c8,1.1.0,Tablet,"['checkout', 'help', 'profile']","[3.4, 2.97, 2.73]",2025-02-01 12:05:01,5,27.82
c5d93534-7056-484d-950c-907d99b3c551,1.0.0,Desktop,"['home', 'cart']","[2.22, 4.01]",2025-02-02 23:11:42,6,8.24
c17c6d6f-40d4-4b1d-82f5-09697043c688,2.1.0,Tablet,"['contact', 'help', 'settings']","[3.13, 4.39, 1.66]",2025-02-03 03:04:48,8,16.59
dcaea263-da2a-4127-92bd-18cad9f9a7fb,1.0.0,Mobile,"['help', 'products', 'settings', 'profile']","[3.96, 2.75, 4.77, 2.27]",2025-02-01 23:07:05,5,6.47
9e06e7f0-febd-41e2-b92e-55e44036a32a,2.0.0,Tablet,['cart'],[4.6],2025-02-03 10:33:54,7,16.96
baa7d0cb-cfdd-45a4-b888-1b0d382e2e66,2.1.0,Desktop,"['login', 'checkout']","[3.25, 3.01]",2025-02-03 03:18:29,8,7.81
79ffd4d9-9066-428d-993b-04028c51a8c3,2.0.0,Desktop,"['products', 'profile', 'contact']","[2.26, 2.91, 3.97]",2025-02-03 23:53:20,5,5.38
33b3c603-4111-4584-ba21-e2a07627c65c,2.1.0,Tablet,['contact'],[1.01],2025-02-01 17:44:18,10,12.46
8c2c90b6-8528-497a-9da9-dedc5dba5d93,1.1.0,Mobile,['products'],[1.15],2025-02-03 19:09:12,2,12.39
d0d209a6-48b6-4d8b-b0e6-b73222c9d5e9,2.1.0,Desktop,"['profile', 'help', 'products']","[3.01, 4.64, 1.47]",2025-02-03 10:33:08,10,27.32
cbf04cb1-faf3-4e97-a14c-e1d741b864d8,1.2.0,Mobile,['checkout'],[2.68],2025-02-01 14:41:09,9,6.0
a8e28410-877e-42d3-ba6d-a59b3c2c45b4,2.0.0,Mobile,['help'],[3.19],2025-02-03 05:49:47,10,11.45
b8d1f686-3676-4fca-9910-bca147019e2b,2.1.0,Mobile,"['home', 'about', 'cart']","[1.48, 4.44, 1.78]",2025-02-03 04:46:22,6,22.29
9b6b822d-2dfd-448c-9a2a-139b219be5b8,1.1.0,Desktop,"['home', 'about', 'settings', 'contact', 'profile']","[3.4, 4.33, 4.53, 3.2, 2.78]",2025-02-01 00:10:43,7,12.37
05b6a6d6-52fc-443f-ba4c-ac914f668805,1.2.0,Desktop,"['cart', 'contact', 'checkout', 'help']","[3.68, 4.42, 4.58, 1.13]",2025-02-03 16:20:37,6,18.6
34771d4b-3187-4c0b-a683-7afdba1f9390,1.0.0,Desktop,['login'],[2.13],2025-02-02 20:00:52,5,28.46
e7d2224f-240f-4041-ae6c-ba2a1750702e,1.2.0,Mobile,['checkout'],[4.13],2025-02-03 05:35:31,10,16.47
cb0cb9ba-21ab-4c0f-b73f-02f257b5c403,1.0.0,Desktop,"['help', 'login', 'profile', 'settings']","[4.44, 4.8, 3.22, 3.06]",2025-02-03 08:55:47,10,16.03
9e32052c-23bf-41b6-b8a0-65906de1c791,1.1.0,Mobile,"['cart', 'checkout']","[1.12, 1.16]",2025-02-01 12:17:33,1,5.21
09a0b546-e38f-4c96-a5e8-ca0ba57d1cd8,2.1.0,Mobile,"['contact', 'cart']","[4.39, 1.3]",2025-02-01 13:41:53,3,16.18
202c6448-3d0a-44e4-b245-8f23f934ee8a,2.0.0,Mobile,"['cart', 'checkout']","[3.36, 4.1]",2025-02-01 19:24:08,6,14.04
43516836-26d8-48a3-951c-23639a2d550b,1.1.0,Desktop,"['settings', 'login', 'cart', 'products', 'help']","[4.22, 4.78, 4.53, 4.63, 1.23]",2025-02-03 12:57:56,6,17.77
1fa03901-c94f-45ee-b47e-cc972a55dba8,2.0.0,Tablet,"['checkout', 'about', 'help', 'cart', 'home']","[3.25, 1.19, 4.53, 1.31, 1.94]",2025-02-02 10:41:16,3,28.11
02912f5d-1cef-4388-a396-ca4dfe501624,1.2.0,Tablet,"['cart', 'settings', 'about', 'checkout', 'products']","[1.0, 3.47, 2.09, 3.7, 2.18]",2025-02-02 07:00:02,7,16.35
88c0b0f0-05d7-400b-842d-a4f59bbc041a,2.1.0,Tablet,"['settings', 'cart', 'home', 'checkout']","[4.41, 1.66, 4.65, 3.35]",2025-02-02 04:39:19,5,6.92
d5a72e06-9d47-44b3-8186-6ac842079b1a,2.1.0,Desktop,"['profile', 'home', 'about']","[4.52, 4.67, 4.28]",2025-02-03 21:00:02,6,5.22
d58ef495-a708-4714-b323-5167c56195b1,2.1.0,Mobile,['login'],[1.47],2025-02-02 02:24:55,3,26.91
627bfd7e-e020-45d9-bc02-21ff2e455a4a,2.0.0,Tablet,['contact'],[4.44],2025-02-03 01:59:16,10,5.21
e53b3f3c-37fa-42d2-8b8f-f8af4badf99f,2.1.0,Tablet,"['login', 'cart', 'products']","[2.84, 2.32, 1.22]",2025-02-03 13:50:57,2,12.21
6159f6b9-4836-48ab-a652-6854aadb275c,1.0.0,Mobile,"['products', 'checkout', 'about']","[1.25, 2.72, 1.32]",2025-02-03 10:05:21,2,24.74
eba97f8a-361f-4c28-9e32-6a64be37c335,1.0.0,Desktop,"['cart', 'home', 'settings', 'login']","[4.26, 2.86, 3.18, 4.84]",2025-02-01 21:45:22,2,17.43
5790ee7d-dab7-45ed-b3a7-330c94756221,2.0.0,Desktop,"['help', 'checkout', 'profile']","[1.98, 2.13, 4.86]",2025-02-03 22:56:30,5,26.15
2252a38e-bde3-4f0b-b6c1-8fe03a30512f,1.0.0,Mobile,"['products', 'about']","[2.02, 1.23]",2025-02-01 18:17:22,5,20.98
2d3e7194-7db3-4b9c-8d44-03791738c237,1.1.0,Mobile,"['checkout', 'help', 'cart', 'login']","[2.81, 4.57, 1.6, 3.46]",2025-02-03 06:44:22,7,8.25
9dbd364a-dfce-4e87-8c9b-4981c6067a0c,1.2.0,Tablet,"['login', 'checkout', 'cart', 'about', 'home']","[4.96, 4.23, 1.87, 1.9, 2.48]",2025-02-01 06:43:50,9,17.28
a71845b0-87b8-4237-b337-f32989ece6ca,1.2.0,Mobile,['settings'],[4.78],2025-02-01 03:52:27,2,5.6
ed78d3f2-3521-4ce9-aa3c-c7c9b68bf39a,1.0.0,Mobile,"['products', 'help', 'cart', 'settings', 'about']","[1.18, 2.13, 3.93, 3.76, 4.8]",2025-02-02 18:47:22,2,26.52
edc7a63a-2eed-4cef-b6b6-96aa3f414fc7,2.0.0,Desktop,['checkout'],[1.95],2025-02-03 02:11:08,1,29.2
1d7bf482-24e9-4381-9c49-45af99053da6,1.0.0,Mobile,['about'],[4.85],2025-02-02 06:20:16,1,13.15
a7d54170-249d-4208-86b2-22d1ef402787,2.0.0,Mobile,"['about', 'contact', 'checkout', 'login']","[3.19, 1.79, 1.26, 1.29]",2025-02-01 12:08:04,6,19.64
41ce3b03-7aa7-416a-8145-2e5bac8f5ed7,1.1.0,Mobile,"['about', 'help', 'contact']","[2.36, 2.03, 4.27]",2025-02-02 12:11:18,2,8.37
cf343b46-078f-40b2-badd-c01608a9a36e,1.2.0,Mobile,['home'],[1.92],2025-02-03 15:50:52,5,6.13
910c0495-f94c-4cdf-bfd8-681f35ea0df7,1.1.0,Mobile,"['about', 'cart']","[1.53, 4.56]",2025-02-01 04:14:20,5,7.88
fb1151bc-a137-404b-b979-12da675c96c1,2.0.0,Tablet,"['login', 'settings', 'help', 'home', 'cart']","[2.6, 1.32, 2.2, 2.92, 1.35]",2025-02-02 16:45:19,9,12.99
129b49ec-8f40-4fda-9db8-e600440e20b3,2.1.0,Tablet,"['contact', 'home', 'checkout', 'settings']","[3.41, 1.05, 4.09, 4.76]",2025-02-01 12:09:57,4,16.43
4250bf11-2982-4d82-9e38-8a86bd4056ca,2.0.0,Desktop,"['help', 'about']","[4.05, 1.3]",2025-02-01 22:23:36,7,27.95
6dd696ed-2756-4a79-b19b-f193dab7d53f,2.1.0,Tablet,"['login', 'contact']","[3.41, 1.34]",2025-02-03 05:12:08,10,29.49
5dd580ec-ba73-4240-8974-deb02db96508,2.1.0,Desktop,"['login', 'checkout']","[4.28, 3.72]",2025-02-03 00:29:44,10,19.4
1be4ab21-9d30-4102-a3df-ea2faafeadcd,2.1.0,Tablet,"['cart', 'settings', 'checkout']","[2.65, 4.97, 4.2]",2025-02-02 07:41:31,6,13.95
844ef29b-86cc-4e5a-a721-9db7b8a5a581,1.2.0,Desktop,"['checkout', 'settings', 'profile', 'home', 'products']","[1.83, 2.44, 4.85, 4.53, 4.24]",2025-02-01 17:35:02,7,26.54
096780c9-28a9-4dea-8e78-9b5948f4653a,2.0.0,Mobile,['help'],[2.82],2025-02-01 08:08:47,3,16.04
e9bb35a4-1695-4fda-bce8-71172f8cf035,1.1.0,Tablet,"['login', 'help', 'about']","[4.48, 1.62, 2.04]",2025-02-01 11:28:43,10,11.99
4a33c263-cd48-4ec3-aef4-e0b8c5f9f98a,1.1.0,Desktop,['cart'],[4.81],2025-02-02 18:26:21,3,10.66
964ddd90-0776-47d7-b2d2-f5e13d06f83c,1.1.0,Tablet,"['contact', 'login', 'settings']","[1.38, 4.92, 2.32]",2025-02-02 02:36:51,4,8.42
2ef7c21d-9f02-4a1d-b162-3b15eeb1aa82,1.2.0,Mobile,"['settings', 'checkout', 'cart', 'profile', 'products']","[1.42, 2.16, 4.66, 4.61, 3.43]",2025-02-02 17:12:36,2,18.12
294ab737-ec1c-4c3b-b86e-aaf13927a636,2.1.0,Tablet,"['settings', 'about']","[4.7, 3.71]",2025-02-02 00:33:47,7,19.99
0caae137-26a9-4831-a168-82e2b8c50231,2.1.0,Desktop,"['profile', 'login', 'products', 'settings', 'home']","[4.54, 2.34, 1.14, 3.52, 4.81]",2025-02-03 16:57:50,2,27.04
4c704a66-f8e1-407a-b2bc-d2b0ef60d5da,2.1.0,Tablet,['checkout'],[4.47],2025-02-03 03:53:42,4,15.83
bc48969d-5a02-4876-a77b-8a8b45b165ad,2.1.0,Mobile,"['help', 'profile', 'home']","[1.66, 4.92, 1.12]",2025-02-03 23:17:52,6,26.47
6c2c5a0b-03b7-4f6a-a016-00d5073dcb70,1.1.0,Desktop,"['home', 'help', 'about', 'login']","[4.96, 3.01, 2.83, 4.37]",2025-02-01 16:40:02,7,12.48
de39e149-d382-414b-b0d4-96fb81bf063f,2.0.0,Mobile,"['products', 'help']","[1.65, 1.7]",2025-02-02 21:41:45,6,28.02
0272ff59-e67b-4440-ab45-27176b6ce99c,2.1.0,Tablet,"['home', 'help', 'login', 'settings', 'contact']","[3.57, 1.71, 3.84, 1.02, 4.81]",2025-02-02 06:17:09,4,27.63
d83f2a76-fa40-495a-919d-7b34d8b21393,2.1.0,Mobile,['products'],[3.65],2025-02-01 15:03:26,1,21.76
1f37c362-2c1f-474c-8891-fee2a7987c36,1.0.0,Tablet,"['cart', 'help', 'about', 'profile', 'checkout']","[3.52, 4.24, 4.87, 1.84, 3.45]",2025-02-02 12:00:04,7,22.6
44a8a475-d626-4284-91a6-450e0bc4e09c,1.2.0,Desktop,['about'],[2.42],2025-02-02 17:31:01,4,17.25
c0ef4055-f241-4f88-98cb-132c065a3206,2.1.0,Desktop,['login'],[4.68],2025-02-01 10:04:31,6,21.27
