Customer ID,Credit Score,Loan Type,Loan Amount,Loan Status,Application Date,Decision Date
17702488-d1d5-4c70-ac82-39023199b36d,476,Auto,36782.19,Pending,2025-02-03,
62ccff37-133e-4fcc-b564-d7d9aae6e78c,643,Personal,18623.3,Rejected,2025-02-02,2025-02-16
298f38b9-41ba-45e2-b918-4d87b617de0f,386,Personal,10410.82,Rejected,2025-02-03,2025-02-03
65c12412-d247-4e9f-b7ac-a91cb708e09e,616,Personal,44039.21,Rejected,2025-02-01,2025-02-11
ff070fde-cb51-4f06-a3d9-d3a4b744d7b1,322,Student,22669.28,Rejected,2025-02-02,2025-02-10
a697863e-4e2d-49bb-b6d2-60d08681f23a,716,Auto,48311.3,Approved,2025-02-01,2025-02-07
707d4651-4d64-4efb-892d-b8349f92fe9c,408,Business,143783.38,Rejected,2025-02-01,2025-02-03
cbd9ae58-dc13-44b5-a748-aadcd0c8f9c9,348,Auto,36870.49,Pending,2025-02-01,
d59d96f7-b9f4-43ce-ae3e-1c8eedc2a6af,454,Auto,45322.86,Approved,2025-02-02,2025-02-10
4228fdbe-5894-4422-b443-f8f76d2ef50e,460,Auto,17469.95,Pending,2025-02-01,
f58e4ee2-944f-4be9-83b1-245e15f6e992,434,Personal,39248.74,Pending,2025-02-03,
5ee426b3-2902-4d92-8cfa-18cf6dc93435,320,Business,63039.06,Pending,2025-02-01,
ea6efb55-ca93-41c3-9574-c73ac4c11414,308,Student,27858.14,Rejected,2025-02-01,2025-02-14
68491c8a-b8fa-44b6-b461-5bf0c5b7a9fa,645,Home,75758.17,Approved,2025-02-01,2025-02-11
864aa536-1e93-48c7-a4c8-822f3b32f8bc,691,Auto,27267.43,Rejected,2025-02-01,2025-02-01
1f2d5ca5-da56-41a1-a401-2187460cdc6e,724,Home,424909.06,Approved,2025-02-01,2025-02-02
234b259a-60e0-49e4-b172-9768c12386a5,583,Business,197661.07,Approved,2025-02-03,2025-02-11
ca750098-8ba8-4eb8-85ea-a4a6429111af,412,Business,194755.58,Pending,2025-02-01,
fc3de997-d3c1-4cfc-9c56-b929bda3a5ca,357,Home,467155.09,Pending,2025-02-01,
4f9f6480-003b-4351-8b80-37749fd87edd,806,Home,326358.47,Rejected,2025-02-03,2025-02-16
666bc2e7-09ae-4d46-ac8d-8a32331ab6e5,806,Auto,42548.15,Rejected,2025-02-01,2025-02-04
e0e3eb6b-389a-4a6d-8cec-0ad34356efcf,450,Business,20529.6,Rejected,2025-02-03,2025-02-04
7ed0b885-345b-41f0-b181-48bee5b3afe4,731,Student,19632.42,Approved,2025-02-03,2025-02-03
4ef19e9c-b8a9-4a5b-8fa3-51e403f93b24,442,Auto,34571.6,Rejected,2025-02-02,2025-02-09
4c7efb04-165b-48f9-b2cb-47e93a912551,765,Business,10333.23,Approved,2025-02-03,2025-02-10
510fb610-8d2a-4b88-918a-af57f726dc5e,489,Student,10046.34,Rejected,2025-02-01,2025-02-15
585ca8f5-86c5-4837-bcdd-92946f0f1da8,366,Home,183410.51,Approved,2025-02-01,2025-02-15
1c7eecb0-ca70-440a-b4d8-61390d9d3583,420,Personal,17390.53,Rejected,2025-02-03,2025-02-14
6dbde72f-cb31-406e-9445-b51f3bfe2c16,334,Auto,23962.28,Pending,2025-02-02,
be754e2e-f7a5-429b-ae6a-f22f84319129,750,Business,112832.91,Rejected,2025-02-03,2025-02-06
47260d6a-de23-4014-9282-51deb2af4829,579,Business,38369.42,Approved,2025-02-03,2025-02-16
b8319929-03b8-4dab-890b-76ac0860243a,825,Student,5120.88,Approved,2025-02-01,2025-02-03
f211dc8c-ada0-47e5-afd5-f0c49b05513b,374,Student,27684.09,Approved,2025-02-02,2025-02-11
d4ffddca-438c-4166-bbf7-f027354211ba,581,Personal,14419.12,Pending,2025-02-03,
3401d5c5-8606-424b-befa-05682d1b4d6a,789,Home,216553.06,Rejected,2025-02-02,2025-02-02
1b046791-5fef-439c-a294-1fa2f670c0b3,331,Auto,46351.78,Approved,2025-02-03,2025-02-09
de26e141-62bc-4a18-8873-5a3f63a129cf,676,Auto,35154.2,Rejected,2025-02-01,2025-02-04
be125727-33e9-46ac-876a-79c66cbd441e,564,Student,14870.92,Pending,2025-02-03,
825be8f0-a7e4-4f0e-ad1c-1e86b0eda227,638,Home,399310.26,Pending,2025-02-03,
58b3594b-9caa-4cbf-ac05-30c413e7b36f,364,Auto,16165.87,Pending,2025-02-01,
26671e52-4837-43c4-bdf7-f57157351aef,751,Student,12226.99,Pending,2025-02-03,
2754ee2d-6bb8-45e9-8e88-ffd5e5ff5f66,684,Home,393596.86,Rejected,2025-02-01,2025-02-15
b975f590-d4cb-48a6-b927-15ea98f96ccd,499,Home,352688.61,Rejected,2025-02-01,2025-02-05
0c710f6b-9956-439f-98dc-e2044615fbd5,321,Auto,12981.81,Pending,2025-02-01,
0dfa71eb-5cac-45a8-9571-f850cae3021a,674,Auto,36229.11,Approved,2025-02-01,2025-02-10
3fe17e29-5487-4119-a2b4-cf4ae09a5d76,563,Business,55508.06,Rejected,2025-02-03,2025-02-12
334433b7-7567-4ba3-be01-fda5a5bc49c9,364,Student,17427.03,Pending,2025-02-03,
37df3b11-f37d-49a0-ac0a-e8a28d7f488b,567,Home,224098.73,Pending,2025-02-02,
b66ffb3d-66d5-46ea-a7ac-9a902c8b5f38,455,Home,277442.13,Rejected,2025-02-03,2025-02-09
56eb4a96-155a-42b7-a29a-3d01e99f83a7,778,Auto,34277.0,Pending,2025-02-01,
f6dc854c-6966-4f4e-95a2-86442f23dede,672,Personal,44759.56,Rejected,2025-02-03,2025-02-15
86dec186-ae4b-473f-a11b-c5bd8f46fba2,458,Auto,47797.11,Approved,2025-02-03,2025-02-09
957080b9-424d-4961-a22d-4a8eccb3a346,321,Business,126040.7,Rejected,2025-02-03,2025-02-12
a6318434-58fa-42a0-bdf3-4484e21e9f69,345,Personal,45890.68,Rejected,2025-02-01,2025-02-04
590951aa-9d98-45cf-b8bd-33cbba69d66a,685,Personal,35535.5,Approved,2025-02-03,2025-02-07
811df905-a1ef-44f4-b3c0-9f41b32d4e28,666,Business,37310.25,Pending,2025-02-02,
e7be4131-9e1e-4f00-b8b8-9c9a29c6f611,366,Business,95580.96,Pending,2025-02-03,
e9a20a30-a5c7-450c-b9ee-5f9ca649d07a,684,Business,167616.3,Pending,2025-02-03,
13643766-7264-4ab4-9a60-45423fe8afaa,347,Student,16236.39,Approved,2025-02-01,2025-02-04
c1d4916f-1185-4b7e-8bf8-78e5cf99d20f,509,Home,493898.14,Pending,2025-02-01,
e6a83db4-6106-4672-a010-c98937dc7628,629,Business,148538.77,Approved,2025-02-03,2025-02-17
a5c24c54-ac0e-4979-8039-448d0166c058,478,Auto,49066.57,Pending,2025-02-01,
b7e1e454-7f81-48bf-be64-376dadfaac4d,641,Student,6501.98,Pending,2025-02-02,
8f8b9bd3-cc2b-49d4-ac34-3fbf38123124,320,Personal,25447.39,Rejected,2025-02-02,2025-02-08
10c5eb01-448c-49bc-91ab-7a667108f5ac,710,Auto,43956.13,Pending,2025-02-02,
22917c2e-309a-4fc8-9a22-5f829e65be85,412,Business,82861.04,Rejected,2025-02-03,2025-02-11
c7f7c291-da09-41a7-9288-e62df9481097,668,Student,2330.39,Approved,2025-02-02,2025-02-14
2a165c1a-8b98-4ed9-bd39-5bec6e01291b,692,Personal,48546.65,Approved,2025-02-03,2025-02-06
cf7ce71e-a5da-4591-81dd-0f3880d4c966,710,Home,122451.72,Approved,2025-02-02,2025-02-12
b756f08b-bca6-4c32-9230-89e24a4fa1fe,457,Personal,18613.9,Rejected,2025-02-02,2025-02-14
d5f0aeb3-0cc4-4f2e-8792-9d97b0a636c0,650,Business,88683.29,Approved,2025-02-03,2025-02-14
9d45d741-4e03-4a73-800a-a55b595fd8ac,428,Business,15481.51,Rejected,2025-02-02,2025-02-08
b61e0f10-e264-498b-94ac-15d305b0fca8,309,Home,370582.61,Approved,2025-02-03,2025-02-07
e05df635-b7e3-48eb-aa9d-783ded7fff75,742,Personal,18210.28,Approved,2025-02-03,2025-02-14
34aa72e1-e0de-4197-9ff3-30d72d84e9fa,476,Auto,49656.71,Pending,2025-02-02,
baeee9bd-bc18-4d49-87a3-d07fc8a748d9,375,Auto,11912.78,Approved,2025-02-03,2025-02-10
850052dd-4c39-47fa-b95b-a0704f045f77,816,Personal,28174.86,Rejected,2025-02-03,2025-02-11
59df3a0f-a774-4d16-9683-6e2e3c8b2c84,750,Home,102136.76,Pending,2025-02-01,
2bd26176-950d-492e-816a-8f59698aced7,530,Personal,38216.39,Pending,2025-02-01,
aceafacc-138d-4a11-93c4-6063e384b9f1,392,Business,161501.7,Rejected,2025-02-01,2025-02-09
7bae979d-362d-4e50-8dd8-9219689527ee,702,Auto,42138.83,Approved,2025-02-01,2025-02-13
2b935acb-7753-4ee3-99fe-19f12b39bf49,458,Home,306218.09,Pending,2025-02-01,
8f6dfdd4-a40d-423a-b54d-ba76d354fbde,846,Business,189200.14,Rejected,2025-02-01,2025-02-07
d0571882-d78d-46ba-b940-e7df5537ad18,492,Student,20862.95,Approved,2025-02-02,2025-02-09
81fca1db-2556-490b-b87a-1c4d54d9a87d,532,Business,152095.99,Rejected,2025-02-03,2025-02-10
347fea88-ff9f-42e0-aa1f-9a7c8e763daa,307,Business,183452.43,Approved,2025-02-03,2025-02-06
de56802e-cbe8-4e01-a98f-efce0c86de2d,362,Auto,14488.01,Rejected,2025-02-03,2025-02-17
2ad84ff5-9e02-42fa-8e1c-69d8841cfb17,607,Student,13222.26,Pending,2025-02-02,
211ba4e1-6a00-4ce9-9b0f-c639317d2203,551,Auto,21619.41,Approved,2025-02-03,2025-02-05
6a96aa20-8290-4250-90f4-d4708bfea069,837,Business,172269.48,Pending,2025-02-01,
59e4341f-972e-4363-8d16-e45ef49c9c05,535,Home,400656.8,Pending,2025-02-03,
22fc68ec-d52d-47bd-9e78-935ac9a53342,673,Home,226937.93,Pending,2025-02-03,
0f3f2be0-f010-4d5c-9b23-da662ac0f046,720,Auto,12499.09,Rejected,2025-02-02,2025-02-06
4dc62bf5-6bdb-4f79-a232-e32e234c02b9,671,Student,2220.96,Approved,2025-02-01,2025-02-08
cf573271-7221-4bbc-a4c5-23e5e5e052f6,463,Student,24220.0,Approved,2025-02-03,2025-02-06
3d1b88ee-210f-4904-bea0-7bd97f34a828,553,Student,1831.21,Approved,2025-02-01,2025-02-09
d59c54a3-a694-4752-853b-3b48fb1bcff5,450,Student,18835.26,Rejected,2025-02-02,2025-02-04
5d28c28b-aba8-4c56-a04c-3607170fdc81,573,Student,7528.45,Approved,2025-02-03,2025-02-12
83ec9e4b-94a4-433e-94cb-b00ef3986b77,751,Home,470699.22,Approved,2025-02-03,2025-02-17
c4899ad8-2533-4e58-9567-edb59a7bd2f2,310,Business,164656.65,Pending,2025-02-01,
25641df3-a1c9-427e-b7fd-155ccaa2bf3c,750,Personal,13920.85,Rejected,2025-02-01,2025-02-08
5facf86d-f4d9-494d-8b6a-a0cad8eea56e,373,Business,21747.77,Rejected,2025-02-01,2025-02-12
b0e8b0dc-44ab-4787-8a89-2d007e2dc875,545,Auto,22467.82,Rejected,2025-02-02,2025-02-13
42645acc-1c72-49f1-b788-7ec6b09b14b4,623,Business,138832.02,Rejected,2025-02-03,2025-02-06
d389ddb0-5eae-4e53-9d87-a573bcd285d3,720,Student,18401.99,Approved,2025-02-02,2025-02-09
00f241c1-b7a2-49c0-acd6-5e48c7a91881,640,Auto,40206.42,Approved,2025-02-01,2025-02-03
d4d2478f-56cc-45aa-b0a0-ac2588491f74,315,Personal,15926.94,Rejected,2025-02-03,2025-02-14
619e07e5-8ed7-444b-9053-bcc635eea9c5,627,Auto,17499.76,Approved,2025-02-03,2025-02-03
07f52063-3311-45be-bdd2-1ee11e0b44fe,700,Auto,47970.63,Approved,2025-02-03,2025-02-09
9a1c8e62-c712-4562-8259-6bad90c349e2,366,Home,269826.1,Rejected,2025-02-03,2025-02-09
01732a66-ebf8-46e2-b90f-4acb9ac4a5f2,428,Business,53316.28,Pending,2025-02-03,
58674e26-c581-4e5d-8db6-bfb11cfb09b9,568,Auto,15605.65,Approved,2025-02-01,2025-02-06
db88107e-edb6-469b-8c87-03a0c6a99a98,380,Business,159590.4,Pending,2025-02-01,
2ab5fe28-e133-4aaa-9240-c85d9587386b,589,Business,117127.98,Approved,2025-02-03,2025-02-17
2533e28a-f70e-4436-ad1d-c205fa89c7a0,820,Home,306895.08,Approved,2025-02-03,2025-02-13
fbd95aa0-f700-49c1-95cb-1e69c3b36ced,527,Home,137281.72,Approved,2025-02-02,2025-02-07
ac676fff-e5cf-4d50-88ff-c41babca7de8,692,Auto,40088.39,Pending,2025-02-02,
efc40f83-ee05-496a-9113-c3bf417ccfea,398,Personal,25487.86,Rejected,2025-02-02,2025-02-11
26062776-27ef-403b-a39a-6738cdc732da,669,Business,73812.93,Pending,2025-02-02,
f98544a6-8278-4be8-ae69-bcdaa31e38ed,390,Business,191384.21,Approved,2025-02-03,2025-02-08
5a7accd1-f780-4e53-9e82-4d71d54a6152,709,Personal,47179.1,Approved,2025-02-01,2025-02-14
136271ee-7df0-4102-a70e-b7ae291ccf1b,602,Personal,28133.43,Approved,2025-02-03,2025-02-08
77a4f9b8-756e-489f-99de-9412a01d3126,705,Auto,25236.12,Rejected,2025-02-02,2025-02-13
a15fc22f-3cc7-4e13-9ee6-0a368118e571,452,Auto,46543.65,Pending,2025-02-02,
697f5078-6a28-4e2f-bf31-43e0775fc970,342,Personal,37459.97,Pending,2025-02-02,
1b7cc0d4-2cad-4b47-8fd1-eda1b0d7e0f5,494,Home,382887.75,Pending,2025-02-03,
ac8c6735-be12-4231-8a4d-b373f5c936e3,681,Business,161897.71,Rejected,2025-02-01,2025-02-10
bc2500b8-b797-4185-bbd2-56019f5e728f,357,Home,260335.35,Approved,2025-02-03,2025-02-15
9e19c0c6-8d84-422a-81d2-25aca6e3e7f7,462,Home,146676.76,Pending,2025-02-02,
16d4b15f-c62f-4875-ad11-d82c25335ebf,758,Student,12384.88,Approved,2025-02-01,2025-02-07
ce608972-81e1-4dac-8cf4-0c7ad5d2a76f,613,Student,29551.36,Pending,2025-02-01,
e868894a-7f1b-4e8a-8242-c1c3f6da3407,316,Home,336241.07,Pending,2025-02-03,
5a07149d-07b2-4c99-b73a-66ca21706ed5,365,Personal,11121.17,Pending,2025-02-03,
df6f409a-c67f-4cee-82af-a8731bb1f227,307,Home,138960.05,Approved,2025-02-03,2025-02-06
ea25eca0-7e66-4a2b-be19-81edac3b3c09,641,Business,127700.75,Pending,2025-02-01,
4cc9ca27-4201-4042-814a-4ab95f78aa44,418,Business,85559.05,Pending,2025-02-01,
2578f4d4-600c-4b3a-9867-4511dfa8b7d4,384,Auto,15059.83,Approved,2025-02-02,2025-02-05
5f9c30b8-afba-4306-9fc1-a76f12299b6a,413,Student,16170.4,Approved,2025-02-02,2025-02-06
2dd468ff-71b0-4e97-a328-0b74596514e3,564,Home,480244.18,Pending,2025-02-01,
f86ee8a2-7f1c-4216-9a1b-3c36415af816,436,Personal,47155.18,Pending,2025-02-03,
fa232912-2080-460a-ae06-878f3e1d3d71,388,Business,177287.75,Pending,2025-02-02,
49590159-e174-4223-a54d-8a0cee9c192f,370,Auto,17926.9,Pending,2025-02-02,
fa378aa3-f7ad-49c3-a750-d999c2c23146,686,Home,268965.83,Rejected,2025-02-02,2025-02-06
69bc8589-5396-41df-95db-73f2f42e1b1d,381,Student,2748.51,Approved,2025-02-01,2025-02-08
0075039b-2a00-40d4-ac2a-34dc72ce4032,766,Auto,43676.11,Pending,2025-02-02,
b91e5b62-07b5-444a-9ef8-89763f99e83e,681,Personal,32803.01,Pending,2025-02-02,
07244bbc-1d58-47ec-bdd3-7acddcacc421,721,Home,400546.13,Pending,2025-02-02,
d9663123-23d4-4de8-a3ed-7cb32779421d,403,Business,73112.07,Rejected,2025-02-01,2025-02-10
a3eeb4fe-f464-4524-ab03-429d06af622f,590,Personal,31976.03,Rejected,2025-02-02,2025-02-14
49387f30-92d1-4210-ae93-1de452dae143,687,Student,28060.27,Rejected,2025-02-01,2025-02-11
65203af4-ee3a-4745-891e-6e750cb33bf5,380,Personal,27122.19,Rejected,2025-02-02,2025-02-12
c8ac6d9a-7632-4858-973b-2ce655dabe9c,542,Home,484466.42,Pending,2025-02-03,
fd1e0dfe-52a2-401d-aeb3-2428ea45584d,426,Business,86479.39,Approved,2025-02-01,2025-02-12
34313501-8a37-4c43-9434-42a57e2fa8ea,429,Business,20306.78,Pending,2025-02-03,
c8ba419c-c862-4531-ba27-485a673728c9,456,Auto,46272.6,Approved,2025-02-02,2025-02-04
ffbb9a57-fb10-4ee5-9037-a938ef8ab2a8,698,Home,278916.54,Approved,2025-02-01,2025-02-10
d55c7d5c-aace-412d-ba1f-adda5a55273d,682,Auto,14723.23,Pending,2025-02-02,
9ddaffb5-d47e-4679-8058-c1c3a417868c,586,Student,29012.43,Approved,2025-02-03,2025-02-15
0808c45c-0528-4308-81e1-1d6bf3891bdc,554,Home,486521.01,Pending,2025-02-02,
045f8ec2-ba2b-4940-a73a-9a1c444571ad,511,Auto,32754.87,Pending,2025-02-01,
eb376325-d835-4660-91a6-96889e78601c,650,Home,179288.44,Rejected,2025-02-01,2025-02-06
7b8ae1f6-711d-460c-af79-2bedbb3c5dd3,746,Auto,28636.99,Pending,2025-02-01,
b9704db5-7751-4194-b05f-288e67b95003,813,Home,408822.3,Approved,2025-02-01,2025-02-14
958c6599-dc09-4a63-9fc2-355462694096,548,Auto,25228.5,Approved,2025-02-01,2025-02-04
6ceddac4-b7b1-4112-9809-0c0181f7718d,639,Home,478604.08,Pending,2025-02-02,
5a3931bc-f8aa-447a-949d-30b9e1b45e96,817,Home,203058.46,Pending,2025-02-02,
478dc4a3-a664-4015-b71a-0de45e431cf6,783,Student,28731.99,Pending,2025-02-02,
7d80a59b-a7ef-488c-8249-d3aa17b657f4,417,Auto,46817.86,Approved,2025-02-02,2025-02-16
2dff594d-0ece-427c-8469-181c365e801c,316,Student,6391.65,Rejected,2025-02-03,2025-02-08
3c05798b-ef64-421c-8659-06834561fda5,847,Personal,9404.07,Approved,2025-02-01,2025-02-12
3de476ef-c5c3-4387-826d-5246e90854d5,432,Auto,40698.68,Rejected,2025-02-03,2025-02-14
d46f3f58-503b-4d12-928e-546284bc6748,547,Student,18755.53,Pending,2025-02-02,
4fe23760-ec70-43e9-ba4e-77dd512ca4f5,658,Home,395375.78,Rejected,2025-02-02,2025-02-15
ccb0ed8e-767e-474b-8049-1a709e355686,545,Auto,44194.13,Rejected,2025-02-03,2025-02-17
432f4a17-b703-4430-a951-8626c51bd709,837,Auto,21501.45,Approved,2025-02-01,2025-02-10
0505bce3-f455-4cb0-acf8-f3707d22c723,551,Student,27068.98,Rejected,2025-02-02,2025-02-02
081173c1-6af3-4f01-a684-cdb5a56c1fd8,613,Home,167268.96,Pending,2025-02-03,
9df0e5c4-6853-4049-9f4c-d7840aa2a858,463,Personal,10397.93,Pending,2025-02-03,
2845657e-10c8-42a7-9078-623f9d1a0edd,721,Business,177729.38,Rejected,2025-02-03,2025-02-04
b60c2849-b14a-4624-92f3-d5acb2a999e7,330,Auto,42153.12,Approved,2025-02-02,2025-02-02
91df2718-2619-4a6a-afb9-29ac956b4564,309,Auto,38613.21,Approved,2025-02-01,2025-02-06
df6a0329-7771-4065-bfdc-712676297be6,821,Student,19581.7,Pending,2025-02-03,
07dbaaf4-5b17-467b-ad07-7975308294ea,398,Student,25533.22,Pending,2025-02-02,
3fefe14b-3f8b-4c65-be94-1e13604bb591,457,Business,181988.44,Approved,2025-02-02,2025-02-12
f3234aa3-aef5-415c-bdda-ad077f9217fd,521,Business,182379.45,Rejected,2025-02-02,2025-02-09
063ba0e0-349a-47e6-a211-3cdd874ebfcf,705,Auto,41572.45,Pending,2025-02-01,
7211b30e-9a79-4391-b670-adeb451562c8,742,Business,68556.85,Rejected,2025-02-01,2025-02-03
c896fb23-aa7a-459e-b302-781f29798d32,807,Personal,30110.72,Approved,2025-02-02,2025-02-13
e245fa5b-3c06-4e5d-b777-2ad454c94b7a,530,Student,10038.51,Pending,2025-02-01,
56f013dc-1151-4cd2-a3e0-016b8fec1c69,508,Business,85887.06,Approved,2025-02-03,2025-02-15
a866e2c7-d2a7-4492-a9cd-478e4fd5ad39,751,Student,9727.42,Approved,2025-02-02,2025-02-05
1d700d24-f78b-4a63-9481-325eb0d4ddd3,809,Auto,39373.89,Approved,2025-02-01,2025-02-09
92e68b2e-e82a-42ce-b97d-4f574c42be4d,640,Student,12603.55,Approved,2025-02-01,2025-02-02
544d524d-f67a-4ea3-941b-5d0a93a1947e,571,Student,1676.4,Pending,2025-02-02,
f7b75ef3-20aa-472e-b643-0a43191371e2,312,Business,104628.47,Pending,2025-02-03,
7167b117-8536-472f-9162-530a8835f664,430,Personal,9777.75,Rejected,2025-02-03,2025-02-03
3db2c21c-ecff-42aa-b335-0d13b94de3b9,841,Personal,9908.13,Approved,2025-02-01,2025-02-09
6afafcae-82e7-4ffc-b718-291b243c2b47,658,Business,35942.5,Pending,2025-02-03,
5a531d95-a8eb-4caf-8309-95a39a366c28,779,Student,20357.46,Pending,2025-02-01,
aba96cd6-444b-4688-a79f-dd5412364482,321,Home,52948.41,Rejected,2025-02-01,2025-02-14
3cfaedb7-1602-4369-a45d-49c73bc4cd38,640,Personal,18730.71,Rejected,2025-02-02,2025-02-03
ff6a1465-cce0-40f5-a1a9-6e7fb38dcfaf,543,Business,188095.36,Rejected,2025-02-02,2025-02-12
e6681ec6-f433-4406-8973-4af262bb3fea,351,Personal,38794.34,Pending,2025-02-03,
6f8fe87b-cb7b-460d-9779-5a47f5d458dc,531,Auto,10601.07,Rejected,2025-02-03,2025-02-08
22d760fb-815a-4b7b-9c42-f65f1cecc4fd,543,Auto,17586.64,Approved,2025-02-03,2025-02-17
cd9fc7cb-db51-41ae-b751-c513951c3051,481,Business,81765.91,Approved,2025-02-02,2025-02-14
981ed799-df7b-4979-ae65-c367e0e818c2,344,Auto,21985.11,Rejected,2025-02-01,2025-02-06
a7777979-d4ec-454e-b1ce-c5b966082210,478,Personal,36969.74,Approved,2025-02-01,2025-02-11
936e3f34-85cc-45bd-84e8-acc91e12ec42,551,Home,398240.41,Pending,2025-02-03,
dfb50aa2-db5d-48f8-92a2-50366cbaeead,601,Student,14778.84,Rejected,2025-02-02,2025-02-14
f5ba672a-3fe5-4504-bce8-154d8559d83d,588,Home,248213.49,Approved,2025-02-03,2025-02-10
d58499e1-80cb-4102-b0f8-5908f041217d,838,Business,198284.43,Pending,2025-02-03,
fb3e8240-4d84-4a93-8c5f-5652ea94cf7c,755,Business,41105.86,Rejected,2025-02-03,2025-02-14
6ab7e8b3-bb55-4315-9b36-c8a06531f388,714,Auto,20823.26,Pending,2025-02-02,
12d50aa7-fdb1-40e6-a02f-b0693d6f2c47,321,Home,105715.69,Approved,2025-02-01,2025-02-01
a0a02ff1-b67e-4518-8bf0-fbb36e0a49bb,366,Business,185643.78,Pending,2025-02-02,
f0428faf-41a1-4585-bf2b-46ef3508030c,766,Home,290788.04,Rejected,2025-02-01,2025-02-07
b540a724-90af-408b-a56c-b199842564b3,708,Auto,25289.44,Rejected,2025-02-02,2025-02-08
6b58b4ff-3019-4de1-a246-e6373ecf6705,409,Home,495507.03,Approved,2025-02-01,2025-02-07
1362c15e-444f-4dd5-9961-d7465cf98439,660,Home,453387.07,Approved,2025-02-03,2025-02-16
d9e0936b-8d22-4f4f-801c-9cd5e623e1a7,460,Home,158186.51,Approved,2025-02-03,2025-02-13
